timestamp,cpu_idle_pct,ram_available_mb,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs
2025-12-15T02:52:09,72.02,4909.68,0.00,14.86,0.71,1.14
2025-12-15T02:52:11,72.37,4909.92,0.00,0.00,0.60,1.04
2025-12-15T02:52:12,71.84,4909.92,0.00,134.83,0.05,0.32
2025-12-15T02:52:13,72.13,4909.69,0.00,0.00,1.02,5.43
2025-12-15T02:52:14,72.33,4909.69,0.00,7.46,0.33,0.60
2025-12-15T02:52:15,71.84,4910.09,0.00,7.46,0.88,1.14
2025-12-15T02:52:16,70.87,4910.08,0.00,0.00,0.60,1.03
2025-12-15T02:52:17,71.22,4910.34,0.00,389.88,3.75,8.57
2025-12-15T02:52:18,71.74,4910.34,0.00,7.45,0.79,1.22
2025-12-15T02:52:19,72.09,4910.74,0.00,7.46,0.98,1.41
2025-12-15T02:52:20,72.26,4911.73,0.00,14.93,0.71,1.25
2025-12-15T02:52:21,72.20,4912.23,0.00,0.00,0.66,1.03
2025-12-15T02:52:22,71.84,4912.96,0.00,149.25,1.04,5.04
2025-12-15T02:52:23,72.02,4913.07,0.00,7.48,1.10,1.47
2025-12-15T02:52:24,72.26,4913.07,0.00,0.00,0.60,1.14
2025-12-15T02:52:26,72.02,4913.07,0.00,7.46,0.55,4.26
2025-12-15T02:52:27,71.08,4913.22,0.00,111.84,3.90,4.85
2025-12-15T02:52:28,75.50,4913.58,0.00,0.00,0.54,0.81
2025-12-15T02:52:29,75.31,4913.58,0.00,0.00,0.70,0.97
2025-12-15T02:52:30,74.31,4913.59,0.00,7.46,0.76,5.25
2025-12-15T02:52:31,75.82,4913.98,0.00,7.43,0.71,1.09
2025-12-15T02:52:32,74.32,4913.54,0.00,140.35,0.87,1.29
2025-12-15T02:52:33,75.82,4913.36,0.00,0.00,1.01,1.61
2025-12-15T02:52:34,73.70,4913.11,0.00,0.00,1.75,6.03
2025-12-15T02:52:35,74.63,4913.07,0.00,22.37,2.11,2.66
2025-12-15T02:52:36,74.01,4912.78,0.00,7.43,3.66,4.49
2025-12-15T02:52:37,74.44,4913.03,0.00,141.53,0.82,1.25
2025-12-15T02:52:38,75.31,4913.54,0.00,0.00,0.44,0.70
2025-12-15T02:52:40,75.37,4913.64,0.00,0.00,0.86,5.31
2025-12-15T02:52:41,75.44,4913.29,0.00,0.00,0.76,1.19
2025-12-15T02:52:42,74.75,4913.59,0.00,104.19,1.46,1.72
2025-12-15T02:52:43,74.26,4912.95,0.00,0.00,1.04,1.47
2025-12-15T02:52:44,73.83,4913.49,0.00,0.00,0.99,4.74
2025-12-15T02:52:45,76.53,4913.21,0.00,14.91,0.71,0.98
2025-12-15T02:52:46,75.19,4913.50,0.00,0.00,3.70,4.69
2025-12-15T02:52:47,75.19,4913.82,0.00,154.55,0.65,1.07
2025-12-15T02:52:48,74.62,4913.82,0.00,0.00,0.77,5.10
2025-12-15T02:52:49,76.13,4913.62,0.00,0.00,1.08,1.34
2025-12-15T02:52:50,76.59,4913.59,0.00,7.45,0.65,1.08
2025-12-15T02:52:51,75.82,4914.12,0.00,148.70,0.98,1.41
2025-12-15T02:52:52,73.58,4914.63,0.00,148.29,0.98,5.35
2025-12-15T02:52:54,74.45,4913.61,0.00,0.00,0.70,1.13
2025-12-15T02:52:55,75.63,4913.71,0.00,0.00,0.60,0.86
2025-12-15T02:52:56,75.43,4913.27,0.00,7.31,3.71,4.69
2025-12-15T02:52:57,74.19,4913.02,0.00,140.74,0.81,5.11
2025-12-15T02:52:58,75.38,4913.53,0.00,7.46,0.66,0.92
2025-12-15T02:52:59,77.58,4913.14,0.00,0.00,0.71,0.98
2025-12-15T02:53:00,74.75,4913.39,0.00,0.00,0.93,1.19
2025-12-15T02:53:01,75.89,4913.73,0.00,7.43,1.12,1.77
2025-12-15T02:53:02,74.38,4913.74,0.00,96.56,0.93,4.62
2025-12-15T02:53:03,75.06,4913.75,0.00,7.43,0.65,1.08
2025-12-15T02:53:04,74.26,4913.75,0.00,0.00,0.55,0.98
2025-12-15T02:53:05,76.21,4913.90,0.00,7.47,3.68,4.68
2025-12-15T02:53:06,74.13,4914.17,0.00,163.72,0.82,5.04
2025-12-15T02:53:08,75.25,4914.29,0.00,0.00,0.60,0.87
2025-12-15T02:53:09,74.38,4913.30,0.00,7.47,0.66,0.92
2025-12-15T02:53:10,76.07,4912.71,0.00,0.00,0.87,1.13
2025-12-15T02:53:11,73.89,4912.47,0.00,7.45,0.87,4.59
2025-12-15T02:53:12,74.38,4912.47,0.00,134.33,2.45,2.72
2025-12-15T02:53:13,77.69,4912.00,0.00,0.00,1.18,1.60
2025-12-15T02:53:14,75.50,4912.00,0.00,7.45,0.71,0.97
2025-12-15T02:53:15,81.33,4912.00,0.00,0.00,3.78,8.11
2025-12-15T02:53:16,73.13,4912.66,0.00,14.93,0.66,0.98
2025-12-15T02:53:17,76.10,4913.55,0.00,142.10,0.05,0.31
2025-12-15T02:53:18,72.20,4915.14,0.00,0.00,0.49,0.76
2025-12-15T02:53:20,73.67,4916.52,0.00,6.92,0.35,3.69
2025-12-15T02:53:21,75.00,4916.83,0.00,7.43,0.71,1.25
2025-12-15T02:53:22,76.02,4916.83,0.00,149.25,0.33,0.60
2025-12-15T02:53:23,72.30,4917.42,0.00,0.00,0.76,1.03
2025-12-15T02:53:24,73.20,4916.99,0.00,0.00,0.60,1.14
